,RunId,iteration,Step,meanIS,stdIS,meanCancer,stdCancer,CancerCells,CellsNK,CellsM1,CellsM2,CellsN1,CellsN2,AntiCancer,ProCancer,HAntiCancer,HProCancer,HTME,TumorGrowthRate
143,1,1,42,0.4,0.05,0.6,0.05,79,18,0,0,15,0,120,79,-253.76,1923.5600000000002,1669.8000000000002,0.007900901333085828
144,1,1,43,0.4,0.05,0.6,0.05,81,16,0,0,16,0,118,81,-237.9,1946.56,1708.6599999999999,0.006493777092042261
145,1,1,44,0.4,0.05,0.6,0.05,81,16,0,0,16,0,119,81,-253.76,2032.29,1778.53,0.005276033815975571
146,1,1,45,0.4,0.05,0.6,0.05,84,16,0,0,16,0,119,84,-253.76,2032.29,1778.53,0.004237475685814305
147,1,1,46,0.4,0.05,0.6,0.05,87,17,0,0,16,0,120,87,-253.76,2116.8,1863.0400000000002,0.003364312454617257
148,1,1,47,0.4,0.05,0.6,0.05,90,16,0,0,17,0,120,90,-253.76,2192.4,1938.64,0.002640431362644017
149,1,1,48,0.4,0.05,0.6,0.05,93,14,0,0,17,0,118,93,-248.88,2231.1,1982.2199999999998,0.002048532682175358
150,1,1,49,0.4,0.05,0.6,0.05,96,14,0,0,18,0,117,96,-248.88,2285.0099999999998,2036.1299999999997,0.0015710874762945091
151,1,1,50,0.4,0.05,0.6,0.05,99,13,0,0,17,0,116,99,-241.56,2329.9200000000005,2088.3600000000006,0.00119109744097884
152,1,1,51,0.4,0.05,0.6,0.05,102,12,0,0,18,0,115,102,-228.14,2325.5099999999998,2097.37,0.0008926550610933625
153,1,1,52,0.4,0.05,0.6,0.05,101,12,0,0,17,0,114,101,-219.60000000000002,2354.1600000000003,2134.5600000000004,0.0006613167258736246
154,1,1,53,0.4,0.05,0.6,0.05,100,12,0,0,15,0,114,100,-228.14,2361.38,2133.2400000000002,0.0004843115177112543
155,1,1,54,0.4,0.05,0.6,0.05,103,12,0,0,15,0,114,103,-201.3,2204.0,2002.7,0.0003506142338070073
156,1,1,55,0.4,0.05,0.6,0.05,106,12,0,0,15,0,114,106,-201.3,2270.1200000000003,2068.82,0.00025091333562207735
157,1,1,56,0.4,0.05,0.6,0.05,106,11,0,0,15,0,113,106,-201.3,2336.2400000000002,2134.94,0.00017750369584566746
158,1,1,57,0.4,0.05,0.6,0.05,106,11,0,0,15,0,113,106,-201.3,2324.58,2123.2799999999997,0.00012413107352295347
159,1,1,58,0.4,0.05,0.6,0.05,109,10,0,0,14,0,111,109,-201.3,2324.58,2123.2799999999997,8.581102267183576e-05
160,1,1,59,0.4,0.05,0.6,0.05,112,10,0,0,15,0,111,112,-187.88,2305.35,2117.47,5.8640153638122916e-05
161,1,1,60,0.4,0.05,0.6,0.05,115,10,0,0,15,0,111,115,-183.0,2335.2,2152.2,3.96128944160549e-05
162,1,1,61,0.4,0.05,0.6,0.05,118,11,0,0,16,0,111,118,-183.0,2410.4,2227.4,2.6452547839392964e-05
